groupid,url,title,review_id,sentence_id,text,label_Viktorija,label_Lucija,label_Ana,label_Katja,label_final_Goran,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9775,Snjažana Rakušić,8,7,Odmah smo PONOVNO tražili uputnicu za zaraznu gdje je ovaj put nova doktorica krv naravno dala izvaditi s obzirom na stanje pacijenta,Negative,Negative,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9776,Snjažana Rakušić,8,8,"Nakon 9-10 dana nalazi su bili gotovi ,dijagnotsicirana je MONONUKLEOZA (VEĆ PREBOLJENA), EBV VIRUS i MCV VIRUS",Neutral,Negative,Neutral,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9777,Snjažana Rakušić,8,9,"Stanje je i dalje loše te se sumnja na autoimune bolesti, koje između ostalog, nastaju zanemarivanjem ovakvih i sličnih virusa i bolesti, te nestrogim mirovanjem",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9778,Snjažana Rakušić,8,10,"Jad i bijeda od medicine u Hrvatskoj opčenito, a za dotičnu ""doktoricu"" nemamo riječi te razmišljamo o tužbi",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9779,Snjažana Rakušić,9,1,Dr Rakušić zaobići u širokom luku,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9780,Snjažana Rakušić,9,2,Ovakvo iskustvo ne bih poželjela nikome,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9781,Snjažana Rakušić,9,3,"Dijagnoza je krivo postavljena, propisani su mi antibiotici za koje je na kraju ispalo da ih nisam ni trebala piti jer je u pitanju ipak bila sasvim druga bolest",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9782,Snjažana Rakušić,9,4,"Neljubaznost, otresitost i vikanje neću niti komentirati",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9783,Snjažana Rakušić,9,5,"Mogu shvatiti da doktorica ima stresan posao ili loš dan, ali svaki dolazak je bio neugodniji od prethodnog",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9784,Snjažana Rakušić,9,6,"Ovakvo ponašanje bi se moglo očekivati na ulici, a ne od liječnika u zdravstvenoj ustanovi",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9785,Snjažana Rakušić,10,1,"Na infektivnom odjelu(ambulanta), dolazeći svaki dan, čekajući po 3 ipo sata, nakon što bih dočekala, doktorica bi rutinski pregledala i poslala me kući, s uputom da dođem sutra",Negative,Neutral,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9786,Snjažana Rakušić,10,2,"Svaki dan sam imala temp 38(tako 3 mjeseca, bez prekida)",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9787,Snjažana Rakušić,10,3,"Na kraju sam uzaludno dolazila, dok nisam otišla na KBC Rebro, gdje mi je uspostavljena dijagnoza(hvala im)",Negative,Negative,Mixed,Mixed,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9788,Snjažana Rakušić,10,4,"Budući da sam bila prva godina fakulteta, nisam mogla toliko čekati u ambulanti, rekla sam doktorici, da moram ići na fakultet",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9789,Snjažana Rakušić,10,5,Ona je rekla izaberi zdravlje/fakultet,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9790,Snjažana Rakušić,10,6,"Svatko bi izabrao zdravlje, no međutim ja sam tu izgubila mjesec dana uzalud na infektivnom odijelu(gdje me vežu samo negativna sjećanja), da mi dijagnoza ne bi bila uspostavljena",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9791,Snjažana Rakušić,11,1,Šokirana sam doktoricom i njezinim radom,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9792,Snjažana Rakušić,11,2,"Došla sam na pregled nakon 5 tjedana temperature 37,8, na što je samo rekla da to nije temperatura i poslala me doma",Negative,Neutral,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9793,Snjažana Rakušić,11,3,"Bez ikakve obrade, samo me poslušala i to je to",Negative,Neutral,Negative,Neutral,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9794,Snjažana Rakušić,12,1,"Nikad u životu nisam naletio na bezobrazniju, osorniju i nezainteresiraniju doktoricu",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9795,Snjažana Rakušić,12,2,"Pregledala me je preko volje, banalizirala moje simptome a na kraju se ispostavilo da je bolest ozbiljna",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9796,Snjažana Rakušić,12,3,Bilo mi je jako neugodno za vrijeme pregleda zbog njenog bezobrazluka i doslovno sam se osjećao kao da sam u nekoj crnohumornoj komediji,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9797,Snjažana Rakušić,13,1,Jako ljubazna i stručna doktorica,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9798,Snjažana Rakušić,13,2,Ne znam tko može napisati za ovu doktoricu da je ljubazna,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9799,Snjažana Rakušić,13,3,"Nailazila sam na svakojake liječnike - ljubazne,manje ljubazne ali ovakvu neljubaznost, drskost i nezainteresiranost za pacijenta nisam nikada i nigdje doživjela",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9800,Snjažana Rakušić,13,4,"Udjem,kažem ""dobar dan"", dotična doktorica nije imala niti toliko osnovne kulture pa da kaže ""dobar dan"" već je složila neku facu u smislu kao da joj je više svega dosta,i posla i pacijenata",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9801,Snjažana Rakušić,13,5,"Pregledala me potpuno nezainteresirano,preko volje",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9802,Snjažana Rakušić,13,6,"Mogu razumijeti da se doktorici mozda više ne da raditi,ali onda neka ode u penziju i mjesto prepusti mladjim liječnicima koji vole svoj posao i koji žele raditi",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9803,Snjažana Rakušić,13,7,"I kao što je već netko dobro primijetio,jedina tri pozitivna komentara napisana su u razmaku od svega par minuta,što sasvim jasno govori da ih je napisala ista osoba,vjerojatno netko blizak dotičnoj liječnici",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9804,Snjažana Rakušić,13,8,"Žao mi je samo što nakon pregleda nisam tražila njezinog nadređenog,ali to još ne znači da se neću obratiti nadležnom ministarstvu jer ovakvi ljudi, bez imalo ljudskosti i humanosti, ne mogu raditi niti sa ljudima općenito,a kamoli sa ljudima kojima je potrebna pomoć",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9805,Snjažana Rakušić,14,1,"Imam samo rijeci hvale za doktoricu, pomogla mi je kad mi je bilo najteze, jako ljubazna i strucna osoba",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9806,Snjažana Rakušić,15,1,"moram se složiti da je doktorica neuobičajena, nije mi ostavila baš neki dojam, nema komunikacije samo gleda u računalo ali što je tu je",Mixed,Negative,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9807,Snjažana Rakušić,15,2,siguran sam da je mnogima i pomogla,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9808,Snjažana Rakušić,16,1,"Tolika nestrucnost, neljubaznost, potpuno pogresna dijagnoza",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9809,Snjažana Rakušić,16,2,nikad viđeno u nijednoj bolnici otkad ih pohodim,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9810,Snjažana Rakušić,16,3,za ne povjerovati da jedan lijecnik to sebi moze dozvoliti,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9811,Snjažana Rakušić,16,4,(moj virus je bilo zaista tesko za prepoznati ali barem da me samo na ikoji nacin obradila),Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9812,Snjažana Rakušić,16,5,A i ova zadnja jedina 3 pozitivna komentara nastala u nekoliko minuta razmaka i to od iste osob,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9813,Snjažana Rakušić,16,6,nije li to malo presumnjivo,Neutral,Neutral,Sarcasm,Sarcasm,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9814,Snjažana Rakušić,16,7,trebao bi netko takve gafove filtrirati,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9815,Snjažana Rakušić,17,1,Dr Rakušić je iskusan infektolog s kojom smo imali samo dobra iskustva,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9816,Snjažana Rakušić,17,2,U kratkom roku je postavila dijagnozu koju mnogi liječnici prije toga nisu postavili mjesecima,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9817,Snjažana Rakušić,17,3,S obzirom na pritisak pacijenata i broj liječnika u Zaraznoj mislim da se ponaša vrlo profesionalno i divim joj se na živcima i strpljenju,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9818,Snjažana Rakušić,18,1,ja sam došla s djetetom i pročitala na ploči da je dr Rakušić dežurna,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9819,Snjažana Rakušić,18,2,Obzirom na ove komentare pripremila sam se na najgore,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9820,Snjažana Rakušić,18,3,Kad ono- posve druga priča,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9821,Snjažana Rakušić,18,4,"žena je skroz normalna, profesionalna i bez ikakvih komentara, pomogla je mom djetetu",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9822,Snjažana Rakušić,18,5,vrlo sam zadovoljna,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9823,Snjažana Rakušić,18,6,Mislim da ih ne treba oduđivati jer doktori rade 24 sata u komadu i to u Hitnoj ambulanti i za očekivati je da nisu uvijek najbolje volje,Mixed,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9824,Snjažana Rakušić,18,7,Uglavnom ja bih UVIJEK išla na pregled kod dr Rakušić,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9825,Snjažana Rakušić,18,8,Žena je super,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9826,Snjažana Rakušić,19,1,pa ja se ne bih složila sa gore navedenim,Neutral,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9827,Snjažana Rakušić,19,2,nedavno sam dovela mamu na Hitnu i čekali smo dugo (no to nema nikakve veze sa kvalitetom liječnika),Mixed,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9828,Snjažana Rakušić,19,3,Dr Rakušić je bila izuzetno profesionalna i od prve je postavila dijagnozu (iako je ona bila već četvrti doktor u Zagrebu koji je davao svoje mišljenje),Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9829,Snjažana Rakušić,19,4,Jako sam zadovoljna tretmanom,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9830,Snjažana Rakušić,19,5,Svaka čast dr Rakušić,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9831,Snjažana Rakušić,19,6,Ne dajte se smesti glupim komentarima,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9832,Snjažana Rakušić,20,1,Doktorica je jako poštovana među svojim kolegama zbog svoje stručnosti,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9833,Snjažana Rakušić,20,2,Tko ste Vi da joj sudite,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9834,Snjažana Rakušić,20,3,Igrajte se u svom kutiću i u struku se ne petljajte,Mixed,Negative,Negative,Mixed,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9835,Snjažana Rakušić,21,1,"Izrazito je neuljudna, neljubazna i najgore od svega, potpuno nestrucna",Negative,Negative,Negative,Positive,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9836,Snjažana Rakušić,21,2,"Pod dugotrajnom vrucicom i bolovima, krivo mi je napisala nalaz, nije me zeljela niti pregledati, napala me zasto uopce mjerim temperaturu, poslala me doma uz tekst: ljudima je najteze priznati da im nije nista",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9837,Snjažana Rakušić,21,3,"Ukoliko joj kazete da vas nesto boli poslat ce vas nekom drugom lijecniku, sramota, neka joj je na savijest",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9838,Snjažana Rakušić,22,1,Sramota od nekoga tko sebe naziva liječnikom infektologom,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9839,Snjažana Rakušić,22,2,liječnikom,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9840,Snjažana Rakušić,22,3,Ozbiljno bih ovu gospođu prijavila nekim nadležnim institucijama,Negative,Negative,Negative,Positive,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9841,Snjažana Rakušić,22,4,"Jučer sam završila, eto, prvi put pa kod nje, ulazim, sa smiješkom kažem ""dobar dan"" a na to dobijem prostrijelni pogled i rečenicu ""šta je vama, meni na vašem mjestu ne bi bilo do smijeha""",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9842,Snjažana Rakušić,22,5,Odgovaram kako se smijem kako od bolova ne bih plakala a ona kaže da ona nema šta raditi sa mnom ako ću se cerekati,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9843,Snjažana Rakušić,22,6,"Pri svemu ovome napominjem kako nisam balavica, imam 30 godina, udana sam, davno sam naučila pravila lijepog ponašanja",Negative,Neutral,Neutral,Negative,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9844,Snjažana Rakušić,22,7,"Nadalje, nakon pregleda zaključuje kako ""nisam za njih"" te me upućuje na Rebro",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9845,Snjažana Rakušić,22,8,Tamo se čudili po čemu infektivna bolest nije za infektologa,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9846,Snjažana Rakušić,22,9,"Uglavnom, grozna osoba, hladna i nadasve bezobrazna a njeno znanje uopće ne želim komentirati",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9847,Snjažana Rakušić,22,10,Zgražam se nad ovakvim liječnicima,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9848,Snjažana Rakušić,23,1,"Ja ću reći samo jedno, jer je priča dulja, u svakom slučaju i kad dolazite prvi puta, samo napomenite da isključivo ne želite ići kod dr Rakušić jer takvu neljubaznost i neprofesionalnost još nisam od nikog doživjela, a još k tome došla sam sa djetetom",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9849,Snjažana Rakušić,23,2,Zaobiđite ju u velikom luku,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9850,Snjažana Rakušić,24,1,NA SPOMEN PREZIMENA DOTIČNE DR KOSA MI SE DIŽE NA GLAVI,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9851,Snjažana Rakušić,24,2,"PROŠLU ZIMU MOJ OTAC NAKON DVA MOŽDANA I DVA INFARKTA SRCA DOBIVA VISOKU TEMP,HITNA GA VOZI NA ZARAZNU I KAD GA JE UGLEDALA DR RAKUŠIĆ KAŽE DOKTORICI IZ HITNE-""KUD MI VOZITE TU STARUDIJU""",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9852,Snjažana Rakušić,24,3,NAKON ČETIRI SATA ŠALJE NAS NA REBRO ITD,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9853,Snjažana Rakušić,24,4,"MOŽETE MISLITI KAKO SAM SE OSJEĆALA,TO JE MOJ OTAC BEZ OBZIRA KOLIKO GODINA IMAO I JA GA VOLIM",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/snjezana-rakusic/d9854,Snjažana Rakušić,24,5,SVAKI ČOVJEK IMA PRVO NA DOSTOJANSTVO I LJUDSKU RIJEČ DR RAKUŠIĆ,Negative,Negative,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9986,Danko Velimir Vrdoljak,1,1,U Klinici za tumore provela sam 12 dana,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9987,Danko Velimir Vrdoljak,1,2,Profesor Vrdoljak operirao mi je karcinom želuca,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9988,Danko Velimir Vrdoljak,1,3,Za sve vrijeme provedeno u bolnici mogu izraziti samo veliku zahvalnost svima za predanost u radu i brigu za bolesnike,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9989,Danko Velimir Vrdoljak,1,4,"Posebno sam zahvalna profesoru Vrdoljaku koji je svojom stručnošću, ljubaznošću i jedostavnošću uvijek ohrabrio i ulijevao povjerenje te sam najteže postoperativne trenutke provela u miru, bez straha i komplikacija",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9990,Danko Velimir Vrdoljak,1,5,Također izražavam zahvalnost i glavnoj sestri Mariji koja je jednako tako bila uvijek susretljiva i ljubazna,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9991,Danko Velimir Vrdoljak,2,1,"Na klinici sam provela 3 puna dana, jedno jutro pretrage i ostalo vrijeme lezeci i cekajuci operaciju",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9992,Danko Velimir Vrdoljak,2,2,"Profesor je bio na duznosti sve dane (subotu je bio dezuran 24 sata), medjutim do dva sata prije planirane operacije, ja nisam uspjela razgovarati s njim i tada saznala da ce biti radikalna mastektomija umjesto postedne operacije dojke, koja mi je bila recena tjedan dana ranije telefonom (razgovor s glavnom sestrom)",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9993,Danko Velimir Vrdoljak,2,3,"Nista se u mojoj dijagnostici nije promjenilo, a to je bilo potkrijepljeno i sa najnovijim 24 sata starim ultrazvukom napravljenim u vanjskoj ustanovi",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9994,Danko Velimir Vrdoljak,2,4,"Nazvala sam sina (lijecnika) da se posavjetujem, i u to vrijeme sam bila ponovno pozvana kod profesora u ordinaciju",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9995,Danko Velimir Vrdoljak,2,5,"U najboljoj namjeri sam pitala profesora, da li bi razgovarao sa mojim sinom (lijecnikom) koji bi mozda shvatio zbog cega se mijenja opseg operacije, no on je to ljuto odbio i zatrazio od mene da prekinem liniju",Neutral,Neutral,Negative,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9996,Danko Velimir Vrdoljak,2,6,"Iznio je jako ruzno misljenje o mojoj strucnoj i cijenjenoj ginekologinji koja je napravila ultrazvuk u svojoj privatnoj ordinaciji i koja je i dijagnositicirala moju bolest, nazivajuci njenu strucnost i znanje rada sa UTZ ""podrum dijagnositicarnje"")",Mixed,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9997,Danko Velimir Vrdoljak,2,7,Bilo je tu i vrijedjanja ostalih kolega iz njegovog podrucja,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9998,Danko Velimir Vrdoljak,2,8,"I na kraju je profesor pobijesnio i odustao od operacije, kad je uocio da je moj sin (mojom greskom jer nisam prekinula liniju, a iskreno misleci da jesam) ostao na liniji i slusao cijeli razgovor",Negative,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d9999,Danko Velimir Vrdoljak,2,9,"Dakle sat vremena prije zakazane operacije i dobivene terapije za anesteziju (tablete i injekciju),profesor me salje da zakazem novi termin na drugom odjelu",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10000,Danko Velimir Vrdoljak,2,10,"Ne znam razlog tog ponasanja i ne zanima me, ali ja kao pacijent ako nekom idem ""pod noz"", onda sigurno zelim imati nekoga kome mogu vjerovati i tko nema sto skrivati, i koji ima dovoljno vremena da mi pojasni o kojoj se operaciji radi i koje su posljedice i prednosti iste, a ne da mi ponudi opciju kojom mi ""spasava glavu"" koju samo 5 minuta kasnije i nije potrebno spasavati, jer ja postavljam previse pitanja",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10001,Danko Velimir Vrdoljak,2,11,Glavna sestra je predivna osoba i iskreno joj je bilo zao sto se to dogodilo,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10002,Danko Velimir Vrdoljak,2,12,"Ja sam joj zahvalna za sve sto je napravila za mene, kao i ostalom krasnom osoblju te klinike",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10003,Danko Velimir Vrdoljak,2,13,"Napominjem da ne govorim nista o strucnosti profesora buduci da nisam nikad bila na operaciji kod istoga, ali o njegovom ophodjenju sa pacijentom nemam lijepo misljenje",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10004,Danko Velimir Vrdoljak,2,14,"Profesor nije imao vremena za odvojiti i objasniti mi nalaze i potrebu za odredjenom vrstom operacije, ali je imao vremena podcjenjivati kolege koje mozda osobno i ne pozna, i u isto vrijeme ""sredjivati nesto za nekog njegovog iz Bosne""",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10005,Danko Velimir Vrdoljak,2,15,"Lijepo je to da profesor brine o svojima, ali bi bilo lijepo kad bi se posvetio i pacijentu koji sjedi u njegovoj ordinaciji",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10006,Danko Velimir Vrdoljak,3,1,"Nakon teškog nemara i drama koje smo prošli na KBC Split, ne mogu opisati koliko kontrastno iskustvo je bilo s dr Vrdoljakom",Mixed,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10007,Danko Velimir Vrdoljak,3,2,"Vrlo stručan, smiren, nepretenciozan, njegov odjel je ekstra organiziran",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10008,Danko Velimir Vrdoljak,3,3,Nije pretjerano kada kažem: hvala Vam od srca što mi je otac još uvijek živ,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/danko-velimir-vrdoljak/d10009,Danko Velimir Vrdoljak,3,4,"A sretni smo kao nacija što imamo ovakav kalibar stručnjaka k tome još i čovječan, a da nije otišao u inozemstvo",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
